FID,HUC10,spcode,SUM_Shape_
829,0314010303,F02T,0.039528819
830,0314010303,F030,0.039528819
831,0314010303,F03V,0.039528819
832,0314010304,E04W,0.053477761
833,0314010304,F01B,0.053477761
834,0314010304,F02T,0.053477761
835,0314010304,F030,0.053477761
836,0314010304,F03V,0.053477761
837,0314010305,F01B,0.037046148
838,0314010305,F02T,0.037046148
839,0314010305,F030,0.037046148
840,0314010305,F03V,0.037046148
841,0314010306,F01B,0.039026724
842,0314010306,F02T,0.039026724
843,0314010306,F030,0.039026724
844,0314010306,F03V,0.039026724
845,0314010307,E04W,0.045344442
846,0314010307,F01B,0.045344442
847,0314010307,F02T,0.045344442
848,0314010307,F030,0.045344442
849,0314010307,F03V,0.045344442
850,0314010308,D042,0.052607899
851,0314010308,E04W,0.105215798
852,0314010308,F01B,0.052607899
853,0314010308,F02T,0.052607899
854,0314010308,F030,0.052607899
855,0314010308,F03V,0.052607899
856,0314010404,D042,0.060015258
857,0314010405,D042,0.03722881
858,0314010405,E04W,0.03722881
859,0314010502,B079,0.003713515
860,0314010502,D042,0.012881399
861,0314010502,E04W,0.025644047
862,0314010503,D042,0.015864571
863,0314010503,E04W,0.031729143
864,0314010504,E04W,0.017951276
865,0314010505,A08C,0.04534187
866,0314010505,B079,0.04534187
867,0314010505,C00U,0.04534187
868,0314010505,E04W,0.090683741
869,0314010702,A08C,0.032988597
870,0314010702,A08Y,0.032988597
871,0314010702,B079,0.032988597
872,0314010702,C00U,0.032988597
873,0314010702,E04W,0.032988597
874,0314020101,F01B,0.027090818
875,0314020101,F02N,0.027090818
876,0314020101,F030,0.027090818
877,0314020101,F03V,0.027090818
878,0314020101,F03W,0.027090818
879,0314020102,F01B,0.050641261
880,0314020102,F02N,0.050641261
881,0314020102,F030,0.050641261
882,0314020102,F03V,0.050641261
883,0314020102,F03W,0.050641261
884,0314020103,F01B,0.028715956
885,0314020103,F02N,0.028715956
886,0314020103,F030,0.028715956
887,0314020103,F03V,0.028715956
888,0314020103,F03W,0.028715956
889,0314020104,F01B,0.05853786
890,0314020104,F02N,0.05853786
891,0314020104,F030,0.05853786
892,0314020104,F03V,0.05853786
893,0314020104,F03W,0.05853786
894,0314020105,E04W,0.039425364
895,0314020105,F01B,0.039425364
896,0314020105,F02N,0.039425364
897,0314020105,F030,0.039425364
898,0314020105,F03V,0.039425364
899,0314020105,F03W,0.039425364
900,0314020106,E04W,0.019855505
901,0314020106,F01B,0.019855505
902,0314020106,F02N,0.019855505
903,0314020106,F030,0.019855505
904,0314020106,F03V,0.019855505
905,0314020106,F03W,0.019855505
906,0314020107,F01B,0.020487872
907,0314020107,F02N,0.020487872
908,0314020107,F030,0.020487872
909,0314020107,F03V,0.020487872
910,0314020107,F03W,0.020487872
911,0314020108,F01B,0.015755634
912,0314020108,F02N,0.015755634
913,0314020108,F030,0.015755634
914,0314020108,F03V,0.015755634
915,0314020108,F03W,0.015755634
916,0314020109,F01B,0.021469442
917,0314020109,F02N,0.021469442
918,0314020109,F030,0.021469442
919,0314020109,F03V,0.021469442
920,0314020109,F03W,0.021469442
921,0314020110,E04W,0.021928811
922,0314020110,F01B,0.021928811
923,0314020110,F02N,0.021928811
924,0314020110,F030,0.021928811
925,0314020110,F03V,0.021928811
926,0314020110,F03W,0.021928811
927,0314020111,F01B,0.047804242
928,0314020111,F02N,0.047804242
929,0314020111,F030,0.047804242
930,0314020111,F03V,0.047804242
931,0314020111,F03W,0.047804242
932,0314020112,E04W,0.027324039
933,0314020112,F01B,0.027324039
934,0314020112,F02N,0.027324039
935,0314020112,F030,0.027324039
936,0314020112,F03V,0.027324039
937,0314020112,F03W,0.027324039
938,0314020201,F01B,0.025931225
939,0314020201,F02N,0.025931225
940,0314020201,F030,0.025931225
941,0314020201,F03V,0.025931225
942,0314020201,F03W,0.025931225
943,0314020202,F01B,0.047910371
944,0314020202,F02N,0.047910371
945,0314020202,F030,0.047910371
946,0314020202,F03V,0.047910371
947,0314020202,F03W,0.047910371
948,0314020203,F01B,0.035415908
949,0314020203,F02N,0.035415908
950,0314020203,F030,0.035415908
951,0314020203,F03V,0.035415908
952,0314020203,F03W,0.035415908
953,0314020204,F01B,0.077953634
954,0314020204,F02N,0.077953634
955,0314020204,F030,0.077953634
956,0314020204,F03V,0.077953634
957,0314020204,F03W,0.077953634
958,0314020205,F01B,0.049003238
959,0314020205,F02N,0.049003238
960,0314020205,F030,0.049003238
961,0314020205,F03V,0.049003238
962,0314020205,F03W,0.049003238
963,0314020206,E04W,0.057971649
964,0314020206,F01B,0.057971649
965,0314020206,F02N,0.057971649
966,0314020206,F030,0.057971649
967,0314020206,F03V,0.057971649
968,0314020206,F03W,0.057971649
969,0314020207,F01B,0.022051512
970,0314020207,F02N,0.022051512
971,0314020207,F030,0.022051512
972,0314020207,F03V,0.022051512
973,0314020207,F03W,0.022051512
974,0314020208,F01B,0.030267155
975,0314020208,F02N,0.030267155
976,0314020208,F030,0.030267155
977,0314020208,F03V,0.030267155
978,0314020208,F03W,0.030267155
979,0314020209,E04W,0.036131665
980,0314020209,F01B,0.036131665
981,0314020209,F02N,0.036131665
982,0314020209,F030,0.036131665
983,0314020209,F03V,0.036131665
984,0314020209,F03W,0.036131665
985,0314020301,E04W,0.030573004
986,0314020301,F01B,0.030573004
987,0314020301,F02N,0.030573004
988,0314020301,F030,0.030573004
989,0314020301,F03V,0.030573004
990,0314020301,F03W,0.030573004
991,0314020302,D042,0.043626522
992,0314020302,F01B,0.043626522
993,0314020302,F02N,0.043626522
994,0314020302,F030,0.043626522
995,0314020302,F03V,0.043626522
996,0314020302,F03W,0.043626522
997,0314020303,E04W,0.027187522
998,0314020303,F01B,0.027187522
999,0314020303,F02N,0.027187522
1000,0314020303,F030,0.027187522
1001,0314020303,F03V,0.027187522
1002,0314020303,F03W,0.027187522
1003,0314020304,E04W,0.032617004
1004,0314020304,F01B,0.032617004
1005,0314020304,F02N,0.032617004
1006,0314020304,F030,0.032617004
1007,0314020304,F03V,0.032617004
1008,0314020304,F03W,0.032617004
1009,0314020305,E04W,0.020628286
1010,0314020305,F01B,0.020628286
1011,0314020305,F02N,0.020628286
1012,0314020305,F030,0.020628286
1013,0314020305,F03V,0.020628286
1014,0314020305,F03W,0.020628286
1015,0314020306,E04W,0.032947662
1016,0314020306,F01B,0.032947662
1017,0314020306,F02N,0.032947662
1018,0314020306,F030,0.032947662
1019,0314020306,F03V,0.032947662
1020,0314020306,F03W,0.032947662
1021,0314020307,D042,0.047818828
1022,0314020307,F01B,0.047818828
1023,0314020307,F02N,0.047818828
1024,0314020307,F030,0.047818828
1025,0314020307,F03V,0.047818828
1026,0314020307,F03W,0.047818828
1027,0314020308,F01B,0.044501946
1028,0314020308,F02N,0.044501946
1029,0314020308,F030,0.044501946
1030,0314020308,F03V,0.044501946
1031,0314020308,F03W,0.044501946
1032,0314020309,D042,0.035425585
1033,0314020309,E04W,0.035425585
1034,0314020309,F01B,0.035425585
1035,0314020309,F02N,0.035425585
1036,0314020309,F030,0.035425585
1037,0314020309,F03V,0.035425585
1038,0314020309,F03W,0.035425585
1039,0314020310,D042,0.033319109
1040,0314020310,F01B,0.033319109
1041,0314020310,F02N,0.033319109
1042,0314020310,F030,0.033319109
1043,0314020310,F03V,0.033319109
1044,0314020310,F03W,0.033319109
1045,0314020311,D042,0.030748353
1046,0314020311,E04W,0.061496706
1047,0314020311,F01B,0.030748353
1048,0314020311,F02N,0.030748353
1049,0314020311,F030,0.030748353
1050,0314020311,F03V,0.030748353
1051,0314020311,F03W,0.030748353
1052,0314030101,F01B,0.044530931
1053,0314030101,F02N,0.044530931
1054,0314030101,F02T,0.044530931
1055,0314030101,F030,0.044530931
1056,0314030101,F03V,0.044530931
1057,0314030102,F01B,0.039701281
1058,0314030102,F02N,0.039701281
1059,0314030102,F02T,0.039701281
1060,0314030102,F030,0.039701281
1061,0314030102,F03V,0.039701281
1062,0314030103,F01B,0.03571236
1063,0314030103,F02N,0.03571236
1064,0314030103,F02T,0.03571236
1065,0314030103,F030,0.03571236
1066,0314030103,F03V,0.03571236
1067,0314030104,E04W,0.042885262
1068,0314030104,F01B,0.042885262
1069,0314030104,F02G,0.042885262
1070,0314030104,F02N,0.042885262
1071,0314030104,F02T,0.085770525
1072,0314030104,F030,0.042885262
1073,0314030104,F03V,0.042885262
1074,0314030105,E04W,0.039919261
1075,0314030105,F01B,0.039919261
1076,0314030105,F02G,0.039919261
1077,0314030105,F02N,0.039919261
1078,0314030105,F02T,0.079838522
1079,0314030105,F030,0.039919261
1080,0314030105,F03V,0.039919261
1081,0314030201,F01B,0.033126642
1082,0314030201,F02N,0.033126642
1083,0314030201,F02T,0.033126642
1084,0314030201,F030,0.033126642
1085,0314030201,F03V,0.033126642
1086,0314030202,F01B,0.01570032
1087,0314030202,F02N,0.01570032
1088,0314030202,F02T,0.01570032
1089,0314030202,F030,0.01570032
1090,0314030202,F03V,0.01570032
1091,0314030203,F01B,0.029040804
1092,0314030203,F02N,0.029040804
1093,0314030203,F02T,0.029040804
1094,0314030203,F030,0.029040804
1095,0314030203,F03V,0.029040804
1096,0314030204,F01B,0.0206132
1097,0314030204,F02N,0.0206132
1098,0314030204,F02T,0.0206132
1099,0314030204,F030,0.0206132
1100,0314030204,F03V,0.0206132
1101,0314030205,F01B,0.049117955
1102,0314030205,F02N,0.049117955
1103,0314030205,F02T,0.098235909
1104,0314030205,F030,0.049117955
1105,0314030205,F03V,0.049117955
1106,0314030302,F01B,0.047763138
1107,0314030302,F02G,0.047763138
1108,0314030302,F02N,0.047763138
1109,0314030302,F02T,0.047763138
1110,0314030302,F030,0.047763138
1111,0314030302,F03V,0.047763138
1112,0314030303,F01B,0.042247571
1113,0314030303,F02G,0.042247571
1114,0314030303,F02N,0.042247571
1115,0314030303,F02T,0.042247571
1116,0314030303,F030,0.042247571
1117,0314030303,F03V,0.042247571
1118,0314030304,F01B,0.0576213
1119,0314030304,F02G,0.0576213
1120,0314030304,F02N,0.0576213
1121,0314030304,F02T,0.0576213
1122,0314030304,F030,0.0576213
1123,0314030304,F03V,0.0576213
1124,0314030305,F01B,0.032678631
1125,0314030305,F02G,0.032678631
1126,0314030305,F02N,0.032678631
1127,0314030305,F02T,0.032678631
1128,0314030305,F030,0.032678631
1129,0314030305,F03V,0.032678631
1130,0314030306,F01B,0.021643331
1131,0314030306,F02G,0.021643331
1132,0314030306,F02N,0.021643331
1133,0314030306,F02T,0.021643331
1134,0314030306,F030,0.021643331
1135,0314030306,F03V,0.021643331
1136,0314030307,E04W,0.034755972
1137,0314030307,F01B,0.034755972
1138,0314030307,F01W,0.034755972
1139,0314030307,F02G,0.034755972
1140,0314030307,F02N,0.034755972
1141,0314030307,F02T,0.034755972
1142,0314030307,F030,0.034755972
1143,0314030307,F03V,0.034755972
1144,0314030401,F01B,0.054826241
1145,0314030401,F01W,0.054826241
1146,0314030401,F02G,0.054826241
1147,0314030401,F02N,0.054826241
1148,0314030401,F02T,0.054826241
1149,0314030401,F030,0.054826241
1150,0314030401,F03V,0.054826241
1151,0314030402,F01W,0.020608562
1152,0314030403,F01B,0.04606519
1153,0314030403,F01W,0.04606519
1154,0314030403,F02G,0.04606519
1155,0314030403,F02N,0.04606519
1156,0314030403,F02T,0.04606519
1157,0314030403,F030,0.04606519
1158,0314030403,F03V,0.04606519
1159,0314030404,F01B,0.035093166
1160,0314030404,F01W,0.035093166
1161,0314030404,F02G,0.035093166
1162,0314030404,F02N,0.035093166
1163,0314030404,F02T,0.035093166
1164,0314030404,F030,0.035093166
1165,0314030404,F03V,0.035093166
1166,0314030405,E04W,0.055738564
1167,0314030405,F01B,0.055738564
1168,0314030405,F02G,0.055738564
1169,0314030405,F02N,0.055738564
1170,0314030405,F02T,0.055738564
1171,0314030405,F030,0.055738564
1172,0314030405,F03V,0.055738564
1173,0314030406,E04W,0.036917937
1174,0314030406,F01B,0.036917937
1175,0314030406,F02G,0.036917937
1176,0314030406,F02N,0.036917937
1177,0314030406,F02T,0.036917937
1178,0314030406,F030,0.036917937
1179,0314030406,F03V,0.036917937
1180,0314030503,E04W,0.015890338
1181,0314030503,F01B,0.015890338
1182,0314030503,F02G,0.015890338
1183,0314030503,F02N,0.015890338
1184,0314030503,F02T,0.015890338
1185,0314030503,F030,0.015890338
1186,0314030503,F03V,0.015890338
1187,0314030504,E04W,0.040519051
1188,0314030504,F01B,0.040519051
1189,0314030504,F02G,0.040519051
1190,0314030504,F02N,0.040519051
1191,0314030504,F02T,0.040519051
1192,0314030504,F030,0.040519051
1193,0314030504,F03V,0.040519051
1194,0314030505,E04W,0.033602065
1195,0314030505,F01B,0.033602065
1196,0314030505,F02G,0.033602065
1197,0314030505,F02N,0.033602065
1198,0314030505,F02T,0.033602065
1199,0314030505,F030,0.033602065
1200,0314030505,F03V,0.033602065
1201,0314030506,E04W,0.052268359
1202,0314030506,F01B,0.026134179
1203,0314030506,F02G,0.026134179
1204,0314030506,F02N,0.026134179
1205,0314030506,F02T,0.026134179
1206,0314030506,F030,0.026134179
1207,0314030506,F03V,0.026134179
1208,0315010101,E05F,0.046231759
1209,0315010101,E05H,0.046231759
1210,0315010101,F02D,0.046231759
1211,0315010101,F02F,0.046231759
1212,0315010101,F02X,0.046231759
1213,0315010101,F035,0.046231759
1214,0315010101,F036,0.046231759
1215,0315010101,F037,0.046231759
1216,0315010101,F038,0.046231759
1217,0315010101,F039,0.046231759
1218,0315010101,F03B,0.046231759
1219,0315010101,F03Z,0.046231759
1220,0315010102,E05F,0.036662948
1221,0315010102,E05H,0.036662948
1222,0315010102,F02D,0.036662948
1223,0315010102,F02F,0.036662948
1224,0315010102,F02X,0.036662948
1225,0315010102,F035,0.036662948
1226,0315010102,F036,0.036662948
1227,0315010102,F037,0.036662948
1228,0315010102,F038,0.036662948
1229,0315010102,F039,0.036662948
1230,0315010102,F03B,0.036662948
1231,0315010102,F03Z,0.036662948
1232,0315010104,F02D,0.02980042
1233,0315010104,F02F,0.02980042
1234,0315010104,F02X,0.02980042
1235,0315010104,F035,0.02980042
1236,0315010104,F036,0.02980042
1237,0315010104,F037,0.02980042
1238,0315010104,F038,0.02980042
1239,0315010104,F039,0.02980042
1240,0315010104,F03B,0.02980042
1241,0315010105,F02D,0.027740305
1242,0315010105,F02F,0.027740305
1243,0315010105,F02X,0.027740305
1244,0315010105,F035,0.027740305
1245,0315010105,F036,0.027740305
1246,0315010105,F037,0.027740305
1247,0315010105,F038,0.027740305
1248,0315010105,F039,0.027740305
1249,0315010105,F03B,0.027740305
1250,0315010206,F02X,0.029404685
1251,0315010208,F02D,0.025435292
1252,0315010208,F02F,0.025435292
1253,0315010208,F02X,0.025435292
1254,0315010208,F035,0.025435292
1255,0315010208,F036,0.025435292
1256,0315010208,F037,0.025435292
1257,0315010208,F038,0.025435292
1258,0315010208,F039,0.025435292
1259,0315010208,F03B,0.025435292
1260,0315010301,F02D,0.016622061
1261,0315010301,F02F,0.016622061
1262,0315010301,F02X,0.016622061
1263,0315010301,F035,0.016622061
1264,0315010301,F036,0.016622061
1265,0315010301,F037,0.016622061
1266,0315010301,F038,0.016622061
1267,0315010301,F039,0.016622061
1268,0315010301,F03B,0.016622061
1269,0315010301,G0C2,0.016622061
1270,0315010302,F02D,0.029938874
1271,0315010302,F02F,0.029938874
1272,0315010302,F02X,0.029938874
1273,0315010302,F035,0.029938874
1274,0315010302,F036,0.029938874
1275,0315010302,F037,0.029938874
1276,0315010302,F038,0.029938874
1277,0315010302,F039,0.029938874
1278,0315010302,F03B,0.029938874
1279,0315010302,G0C2,0.029938874
1280,0315010302,Q02R,0.029938874
1281,0315010303,F02X,0.011425985
1282,0315010306,F02D,0.027314507
1283,0315010306,F02F,0.027314507
1284,0315010306,F02X,0.027314507
1285,0315010306,F035,0.027314507
1286,0315010306,F036,0.027314507
1287,0315010306,F037,0.027314507
1288,0315010306,F038,0.027314507
1289,0315010306,F039,0.027314507
1290,0315010306,F03B,0.027314507
1291,0315010306,G0C2,0.027314507
1292,0315010306,Q02R,0.027314507
1293,0315010502,Q02R,0.052478044
1294,0315010502,Q3HO,0.052478044
1295,0315010503,Q3HO,0.024217602
1296,0315010509,F02D,0.071874109
1297,0315010509,F02F,0.071874109
1298,0315010509,F02X,0.071874109
1299,0315010509,F035,0.071874109
1300,0315010509,F036,0.071874109
1301,0315010509,F037,0.071874109
1302,0315010509,F039,0.071874109
1303,0315010509,F03B,0.071874109
1304,0315010509,F03Z,0.071874109
1305,0315010510,F02D,0.035742719
1306,0315010510,F02F,0.035742719
1307,0315010510,F02X,0.035742719
1308,0315010510,F035,0.035742719
1309,0315010510,F036,0.035742719
1310,0315010510,F037,0.035742719
1311,0315010510,F039,0.035742719
1312,0315010510,F03B,0.035742719
1313,0315010510,F03Z,0.035742719
1314,0315010510,G0C2,0.035742719
1315,0315010603,F02D,0.106386136
1316,0315010603,F02F,0.106386136
1317,0315010603,F02X,0.106386136
1318,0315010603,F035,0.106386136
1319,0315010603,F036,0.106386136
1320,0315010603,F037,0.106386136
1321,0315010603,F039,0.106386136
1322,0315010603,F03B,0.106386136
1323,0315010605,F02X,0.12850533
1324,0315010605,F037,0.12850533
1325,0315010605,F039,0.12850533
1326,0315010605,F03B,0.12850533
1327,0315010608,F02D,0.095828849
1328,0315010608,F02F,0.095828849
1329,0315010608,F02X,0.095828849
1330,0315010608,F035,0.095828849
1331,0315010608,F036,0.095828849
1332,0315010608,F037,0.095828849
1333,0315010608,F039,0.095828849
1334,0315010608,F03B,0.095828849
1335,0315010702,F02X,0.046653118
1336,0315010702,F037,0.046653118
1337,0315010702,F039,0.046653118
1338,0315010702,F03B,0.046653118
1339,0315010702,G06V,0.046653118
1340,0315010703,G06V,0.04009977
1341,0315010707,F02D,0.09507829
1342,0315010707,F02F,0.09507829
1343,0315010707,F02X,0.09507829
1344,0315010707,F035,0.09507829
1345,0315010707,F036,0.09507829
1346,0315010707,F037,0.09507829
1347,0315010707,F039,0.09507829
1348,0315010707,F03B,0.09507829
1349,0315010707,F03Z,0.09507829
1350,0315010709,F02D,0.093801873
1351,0315010709,F02F,0.093801873
1352,0315010709,F02X,0.093801873
1353,0315010709,F035,0.093801873
1354,0315010709,F036,0.093801873
1355,0315010709,F037,0.093801873
1356,0315010709,F038,0.093801873
1357,0315010709,F039,0.093801873
1358,0315010709,F03B,0.093801873
1359,0315010709,G06V,0.093801873
1360,0315010709,G0C2,0.093801873
